id,fiscal_id,insert_date,cheque_date,store_name,buy_amount,cash_amount,cashless_amount,vat_amount,refund_amount,state,channel_type,cheque_status_message,with_card,card_cashback_amount
1889546025,53kif7iNCYY5,2025-07-05T00:11:27Z,2025-07-05T00:05:41Z,ARAZ MARKET,27.73,0.00,27.73,4.23,0.74,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1888098108,D1qbiEP5WMNc,2025-07-03T21:17:11Z,2025-07-03T21:10:11Z,BAZARSTORE (AXUNDOV BAĞI),13.61,0.00,13.61,1.22,0.21,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1883121639,F9cRGizpb3PQ,2025-06-29T17:45:23Z,2025-06-29T17:36:15Z,ARAZ MARKET,6.50,0.00,6.50,0.89,0.16,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1882257239,6LzVZwiKB7To,2025-06-28T21:54:10Z,2025-06-28T21:39:03Z,ARAZ MARKET,10.23,10.23,0.00,1.56,0.08,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1882257121,4XcPQDhAvS4c,2025-06-28T21:54:04Z,2025-06-28T21:49:41Z,ARAZ MARKET,39.29,0.00,39.29,3.35,0.59,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1879906819,BPPBCAZ55eea,2025-06-26T21:51:49Z,2025-06-26T21:37:21Z,AXUNDOV BRAVO,12.77,0.00,3.26,1.95,0.09,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1879894770,E1JBfMgeuWiN,2025-06-26T21:43:20Z,2025-06-26T21:41:52Z,SPAR MARKET,33.92,0.00,33.92,5.17,0.90,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1874933250,8tWUpgfcAVpF,2025-06-22T16:13:52Z,2025-06-22T16:08:50Z,ARAZ MARKET,30.15,0.00,30.15,4.60,0.81,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1871830430,GVz3NpWDwY3t,2025-06-19T21:35:50Z,2025-06-19T21:25:33Z,ARAZ MARKET,18.16,0.00,18.16,1.13,0.20,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1869606876,HdyAPpxAS8tN,2025-06-17T21:51:59Z,2025-06-17T21:48:01Z,ARAZ MARKET,22.97,0.00,22.97,3.06,0.54,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1868483887,9nFeue7y3EFh,2025-06-16T21:46:55Z,2025-06-16T21:40:17Z,ARAZ MARKET,9.20,0.00,9.20,1.40,0.25,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1868015370,3g2tAvZFto4h,2025-06-16T15:27:18Z,2025-06-16T15:26:35Z,GRAND MARKET,19.64,0.00,19.64,3.00,0.53,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1865105870,AiaPxiFxcWZF,2025-06-13T23:13:54Z,2025-06-13T23:06:52Z,ARAZ MARKET,39.94,0.00,39.94,3.58,0.63,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1861630862,J7vwEWsHqgJP,2025-06-10T21:32:27Z,2025-06-10T21:19:28Z,ARAZ MARKET,50.99,0.00,50.99,4.99,0.87,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1860147594,H5Vt54Wcp5Zy,2025-06-09T17:27:41Z,2025-06-09T17:27:06Z,BRAVO,10.08,0.00,10.08,1.54,0.27,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1857795489,8qRnH4am48R2,2025-06-07T16:59:36Z,2025-06-07T16:52:08Z,ARAZ MARKET,3.61,0.00,3.61,0.35,0.06,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1857795422,5eR6Q1uppcLg,2025-06-07T16:59:30Z,,Mağaza,,,,,,FAIL,AUTOREFUND,"Daxil etdiyiniz çeki aldığınız təsərrüfat obyektinin fəaliyyəti ƏDV-nin geri qaytarılmasına 
 əsas verən pərakəndə ticarət və ya ictimai iaşə sahəsinə uyğun deyil.
 Əlavə məlumat almaq üçün çeki təqdim etmiş vergi ödəyicisinə müraciət edə bilərsiniz.",WITHOUT_EDV_CARD,0.00
1855815412,8w9zBcGxCh3j,2025-06-05T21:50:54Z,2025-06-05T21:44:46Z,BRAVO 28 MALL,27.09,0.00,15.79,4.13,0.42,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1850553503,7Dtzs6HZM8hK,2025-06-01T16:48:52Z,2025-06-01T15:58:58Z,GRAND MARKET,57.03,0.00,57.03,7.29,1.28,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1850553433,HmUyHUqnSRkH,2025-06-01T16:48:48Z,2025-06-01T16:01:28Z,GRAND MARKET,52.99,0.00,52.99,8.08,1.41,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1849710982,8J9ohA3LPzRC,2025-05-31T22:06:10Z,2025-05-31T21:53:22Z,ARAZ MARKET,10.43,0.00,10.43,1.46,0.26,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1849710847,EZ4mCZbsfnM3,2025-05-31T22:06:06Z,2025-05-31T21:03:39Z,RAHAT MARKET CRESCENT,18.99,0.00,18.99,2.90,0.51,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1847325941,3wMqpTQXuLp1,2025-05-29T21:08:15Z,2025-05-29T20:46:28Z,ARAZ MARKET,9.17,0.00,9.17,1.40,0.25,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1846416071,4BbKFZffzjd6,2025-05-29T00:13:50Z,2025-05-29T00:03:09Z,AXUNDOV BRAVO,12.98,0.00,3.91,1.86,0.10,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1842799418,3sPKH8fYAkKr,2025-05-25T22:55:16Z,2025-05-25T22:01:42Z,GRAND MARKET,27.70,0.00,27.70,1.04,0.18,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1842285130,5EQJRSQFBhdr,2025-05-25T16:22:10Z,2025-05-25T16:16:59Z,ARAZ MARKET,12.20,0.00,12.20,0.52,0.09,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1842249541,7afuvVhUWkGa,2025-05-25T15:50:36Z,2025-05-25T15:49:49Z,AZ24 LCW TARQOVU MAĞAZASI,14.99,0.00,14.99,2.29,0.40,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1839033551,8jgWgoiZLEVU,2025-05-22T21:02:52Z,2025-05-22T20:50:41Z,ARAZ MARKET,21.20,0.00,21.20,2.75,0.48,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1836485219,wGdq7y8J6mm6,2025-05-20T18:08:23Z,2025-05-20T17:59:14Z,BRAVO,14.21,0.00,3.82,2.08,0.10,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1833377459,Zo4DSxxJRHd3,2025-05-17T22:07:57Z,2025-05-17T22:07:36Z,GRAND MARKET,10.99,0.00,10.99,1.68,0.29,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1830836293,2Y6CMEvG9sR1,2025-05-15T19:57:40Z,2025-05-15T19:51:07Z,ARAZ MARKET,9.73,0.00,9.73,0.86,0.15,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1829967605,5vvZY8GiqrqR,2025-05-14T22:04:43Z,2025-05-14T21:55:26Z,ARAZ MARKET,11.84,0.00,11.84,1.19,0.21,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1826531096,5CwtiUnhnyxV,2025-05-11T21:38:53Z,2025-05-11T21:34:41Z,ARAZ MARKET,10.84,0.00,10.84,1.33,0.23,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1825478093,8Z4bhxvqwVtx,2025-05-10T23:27:24Z,2025-05-10T23:13:42Z,AXUNDOV BRAVO,26.72,0.00,26.72,1.56,0.27,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1824200726,2R6KTHPDUq5Z,2025-05-09T21:57:29Z,2025-05-09T21:29:22Z,AXUNDOV BRAVO,22.08,0.00,8.31,3.37,0.22,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1824077617,A9Jp97Fe8Zum,2025-05-09T20:33:44Z,2025-05-09T18:20:08Z,SUPERTOYS,133.40,0.00,133.40,20.35,3.56,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1822861532,DoPo55AQpjQX,2025-05-08T20:31:27Z,2025-05-08T20:14:35Z,ARAZ MARKET,10.07,0.00,10.07,1.54,0.27,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1820099573,EBsHHuvCFwUt,2025-05-06T13:09:18Z,2025-05-06T12:46:05Z,RAHAT MARKET CRESCENT,12.50,0.00,12.50,1.91,0.33,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1818514071,85QaDgtbvWiH,2025-05-04T22:21:31Z,2025-05-04T21:12:23Z,TERRANOVA 28 MALL,79.97,0.00,79.97,12.20,2.14,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1818513683,9HciwfTFSdUh,2025-05-04T22:21:14Z,2025-05-04T21:23:20Z,PULL AND BEAR GEYİM MAĞAZASI,49.50,0.00,49.50,7.55,1.32,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1818513006,HCTFa1Yv7boA,2025-05-04T22:20:47Z,2025-05-04T21:20:04Z,TERRANOVA 28 MALL,63.98,0.00,63.98,9.76,1.71,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1818119850,EfCVKkwRnbgn,2025-05-04T17:41:48Z,2025-05-04T17:01:56Z,LİBRAFF,11.80,0.00,11.80,0.14,0.02,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1817282343,HZ3QLJsgsfD2,2025-05-03T22:22:33Z,2025-05-03T22:17:09Z,ARAZ MARKET,14.98,0.00,14.98,2.16,0.38,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1815953614,EKcjWyZi6NpX,2025-05-02T21:25:52Z,2025-05-02T21:15:15Z,ARAZ MARKET,13.73,0.00,13.73,2.09,0.37,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1814913890,BPCPU2jrWUrH,2025-05-01T22:52:50Z,2025-05-01T22:48:15Z,ARAZ MARKET,6.21,0.00,6.21,0.95,0.17,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1814567703,7GK4KQwFT2RX,2025-05-01T18:51:34Z,2025-05-01T17:58:08Z,ARAZ MARKET,17.17,0.00,17.17,2.50,0.44,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1811387119,2YtFz91SaJNp,2025-04-28T21:40:29Z,2025-04-28T21:30:47Z,ARAZ MARKET,8.72,0.00,8.72,1.22,0.21,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1810226741,4FAvPJhPPJcg,2025-04-27T21:47:46Z,2025-04-27T21:40:13Z,ARAZ MARKET,10.45,0.00,10.45,1.59,0.28,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1807760170,EpcCLK3Tci77,2025-04-25T21:18:17Z,2025-04-25T21:09:57Z,ARAZ MARKET,4.88,0.00,2.08,0.74,0.06,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1805982431,2xVdUZvCLsuR,2025-04-24T10:34:09Z,2025-04-24T09:36:59Z,KFC-MEQAFAN,14.56,0.00,14.56,2.22,0.39,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1799366270,5TSAyBeRVuTf,2025-04-18T11:42:48Z,2025-04-18T11:01:32Z,KFC-MEQAFAN,25.20,0.00,25.20,3.84,0.67,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1798837328,5c191uqCazio,2025-04-17T20:30:19Z,2025-04-17T20:20:21Z,ARAZ MARKET,22.34,0.00,22.34,3.28,0.57,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1796872192,GUPM5dq9MaYK,2025-04-15T21:14:20Z,2025-04-15T21:05:38Z,ARAZ MARKET,16.49,0.00,16.49,2.52,0.44,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1794845691,HwiR7HqGSQ5t,2025-04-13T23:30:10Z,2025-04-13T23:17:43Z,ARAZ MARKET,8.64,0.00,8.64,0.72,0.13,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1792345043,mpu4SA173KWp,2025-04-11T22:15:57Z,2025-04-11T22:06:29Z,ARAZ MARKET,32.41,0.00,32.41,4.81,0.84,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1791475442,9MUSuwiiDfVm,2025-04-11T09:14:55Z,2025-04-11T09:14:31Z,BONA DEA  KLİNİKASI,41.99,0.00,41.99,6.41,1.12,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1790456173,5Fmc1cvDoJ9S,2025-04-10T11:48:32Z,2025-04-10T11:35:17Z,BONA DEA  KLİNİKASI,23.00,0.00,23.00,3.51,0.61,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1790435036,PVoECVvGcc6Z,2025-04-10T11:27:02Z,2025-04-10T11:23:39Z,BONA DEA  KLİNİKASI,23.00,0.00,23.00,3.51,0.61,FAIL,BIRBANK,"Çek satıcı tərəfindən ləğv olunmuşdur. Ləğvetmənin səbəbinin aydınlaşdırılması üçün satıcıya müraciət etməyiniz tövsiyə olunur.
 Ləğvetmə zamanı satıcı tərəfindən hüquqlarınız pozulduqda vergi orqanına müraciət edə bilərsiniz.",WITHOUT_EDV_CARD,0.00
1790434794,HEqP2j3bkrKa,2025-04-10T11:26:45Z,2025-04-10T11:24:13Z,BONA DEA  KLİNİKASI,23.00,0.00,23.00,3.51,0.61,FAIL,BIRBANK,"Çek satıcı tərəfindən ləğv olunmuşdur. Ləğvetmənin səbəbinin aydınlaşdırılması üçün satıcıya müraciət etməyiniz tövsiyə olunur.
 Ləğvetmə zamanı satıcı tərəfindən hüquqlarınız pozulduqda vergi orqanına müraciət edə bilərsiniz.",WITHOUT_EDV_CARD,0.00
1790189491,9FeXHLvcX1WP,2025-04-10T00:16:21Z,2025-04-09T17:29:24Z,ARAZ MARKET,2.24,0.00,2.24,0.21,0.04,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1789502085,DcPp8U83TPBC,2025-04-09T15:10:43Z,2025-04-09T14:49:05Z,OPTİKA,23.40,0.00,23.40,3.57,0.62,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1789050336,CLp8yUBAZKzZ,2025-04-09T00:13:38Z,2025-04-09T00:07:54Z,ARAZ MARKET,4.13,0.00,4.13,0.52,0.09,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1787931258,2eYdLtDatJoQ,2025-04-07T23:55:29Z,2025-04-07T23:47:37Z,ARAZ MARKET,8.89,0.00,8.89,1.08,0.19,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1785267955,5HScxiJJkWkd,2025-04-05T18:28:39Z,2025-04-05T18:19:19Z,ARAZ MARKET,17.11,0.00,17.11,2.61,0.46,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1784497507,CLi4L9j3e5ia,2025-04-04T22:58:51Z,2025-04-04T22:36:11Z,ARAZ MARKET,30.62,0.00,30.62,3.86,0.68,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1784418539,8YHk6pGsqK6v,2025-04-04T21:58:12Z,2025-04-04T21:46:15Z,ARAZ MARKET,62.79,0.00,62.79,9.10,1.59,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1780175302,A6EeMegWKuVa,2025-03-31T22:32:58Z,2025-03-31T22:26:35Z,ARAZ MARKET,2.95,0.00,2.95,0.28,0.05,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1779111281,8mNu9SRbPXUa,2025-03-30T22:57:01Z,2025-03-30T22:49:54Z,FAVORİT MARKET,14.06,0.00,14.06,2.14,0.37,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1778466404,CD8X2owNp2xn,2025-03-30T13:01:40Z,2025-03-30T12:01:50Z,GRAND MARKET,8.05,0.00,8.05,1.23,0.22,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1778068592,4Wu2EUUwjmxt,2025-03-29T23:05:57Z,2025-03-29T22:30:15Z,GRAND MARKET,8.10,0.00,8.10,1.24,0.22,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1774376625,7Bgs9euozKv4,2025-03-26T17:02:18Z,2025-03-26T17:01:44Z,GRAND MARKET,10.38,0.00,10.38,1.58,0.28,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1774090246,CR3ib5VPNBK2,2025-03-26T12:18:54Z,2025-03-26T11:53:38Z,BRAVO,7.56,0.00,7.56,1.15,0.20,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1773833614,AhW4dhDYgExT,2025-03-26T00:25:46Z,2025-03-25T23:50:08Z,GRAND MARKET,17.23,0.00,17.23,1.60,0.28,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1772091426,A7ZFBGcW4K2j,2025-03-24T14:44:55Z,2025-03-24T14:44:28Z,NEPTUN SUPERMARKET,16.88,0.00,16.88,2.57,0.45,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1768515537,9kMzGWS1JYwS,2025-03-21T09:20:02Z,2025-03-21T08:55:17Z,TAM STORE SALYAN,55.23,0.00,55.23,7.84,1.37,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1768243722,HBZFvy8k3Gja,2025-03-20T21:41:12Z,2025-03-20T21:03:39Z,GRAND MARKET,6.45,0.00,6.45,0.98,0.17,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1767052374,BgsEsTQCUkvt,2025-03-19T22:49:17Z,2025-03-19T22:30:41Z,GRAND MARKET,9.04,0.00,9.04,1.21,0.21,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1763566450,12j4zec2GmuL,2025-03-16T23:30:54Z,2025-03-16T23:23:49Z,FAVORİT MARKET,24.95,0.00,24.95,3.81,0.67,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1762440527,CLu7KX7vfVSN,2025-03-16T02:16:31Z,2025-03-16T02:08:15Z,FAVORİT MARKET,8.95,0.00,8.95,1.20,0.21,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1762368940,J3oZk5eZquzg,2025-03-16T00:18:50Z,2025-03-16T00:03:44Z,GRAND MARKET,29.63,0.00,29.63,2.97,0.52,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1758771693,uRhKpcRFQtsb,2025-03-12T22:22:01Z,2025-03-12T22:10:49Z,FAVORİT MARKET,7.58,0.00,7.58,1.16,0.20,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1757380676,Gy3jHRrDswLB,2025-03-11T19:11:28Z,2025-03-11T18:55:02Z,BRAVO KHATAI PARK,21.17,0.00,21.17,3.06,0.54,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1756173459,Bu9tcZcPXoZK,2025-03-10T18:27:02Z,2025-03-09T19:31:20Z,FAVORİT MARKET,2.14,0.00,2.14,0.16,0.03,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1756171184,F8dXqCopLD8a,2025-03-10T18:25:27Z,2025-03-10T18:06:48Z,FAVORİT MARKET,7.47,0.00,7.47,1.14,0.20,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1755346799,2u5nQNC1najH,2025-03-09T22:25:29Z,2025-03-09T22:16:15Z,FAVORİT MARKET,2.88,0.00,2.88,0.44,0.08,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1754301428,Ho3aCQg5GBnJ,2025-03-09T03:09:54Z,2025-03-09T03:01:36Z,FAVORİT MARKET,12.60,0.00,12.60,1.75,0.31,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1752926039,3HdKyCpFVQor,2025-03-07T22:16:21Z,2025-03-07T22:08:18Z,FAVORİT MARKET,16.64,0.00,16.64,1.62,0.28,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1751727263,GhYVQo6txoyU,2025-03-06T21:06:29Z,2025-03-06T20:41:29Z,ARAZ MARKET,10.48,0.00,10.48,1.60,0.28,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
1749363880,DTMwT9nHzrDP,2025-03-04T18:20:37Z,2025-03-04T18:14:40Z,BRAVO KHATAI PARK,4.34,0.00,4.34,0.37,0.06,COMPLETED,BIRBANK,ƏDV uğurla geri qaytarılıb.,WITHOUT_EDV_CARD,0.00
